USER_ID,FULL_NAME,text
58,Ricca Adriaan,InnovatePulse Developing a blockchain-based decentralized finance (DeFi) protocol for liquidity provision Certified Information Systems Security Professional (CISSP) SQL Intermediate
58,Ricca Adriaan,InnovatePulse Developing a blockchain-based decentralized finance (DeFi) protocol for liquidity provision Certified Cloud Security Professional (CCSP) SQL Intermediate
257,Fransisco Connelly,DataWorks Optimizing database performance and scalability for high-volume data processing CompTIA Advanced Security Practitioner (CASP+) PHP Advance
257,Fransisco Connelly,ByteHub Building a blockchain-based decentralized finance (DeFi) protocol for liquidity provision CompTIA Advanced Security Practitioner (CASP+) PHP Advance
189,Rosalinda Camilli,ByteCloud Integrating blockchain technology for secure transactions in a financial application Microsoft Certified: Azure AI Engineer Associate Microservices Architecture Advance
35,Neall McCurlye,InnovateForge Developing a decentralized prediction market platform for crowd-sourced forecasting Google Professional Cloud Architect GraphQL Intermediate
35,Neall McCurlye,InnovateForge Developing a decentralized prediction market platform for crowd-sourced forecasting Microsoft Certified: Azure Data Engineer Associate GraphQL Intermediate
35,Neall McCurlye,InnovateForge Developing a decentralized prediction market platform for crowd-sourced forecasting Project Management Professional (PMP) GraphQL Intermediate
35,Neall McCurlye,CodePulse Designing a decentralized social media platform for censorship-resistant communication Google Professional Cloud Architect GraphQL Intermediate
35,Neall McCurlye,CodePulse Designing a decentralized social media platform for censorship-resistant communication Microsoft Certified: Azure Data Engineer Associate GraphQL Intermediate
35,Neall McCurlye,CodePulse Designing a decentralized social media platform for censorship-resistant communication Project Management Professional (PMP) GraphQL Intermediate
35,Neall McCurlye,CyberDynamics Implementing a decentralized autonomous organization (DAO) for decentralized governance Google Professional Cloud Architect GraphQL Intermediate
35,Neall McCurlye,CyberDynamics Implementing a decentralized autonomous organization (DAO) for decentralized governance Microsoft Certified: Azure Data Engineer Associate GraphQL Intermediate
35,Neall McCurlye,CyberDynamics Implementing a decentralized autonomous organization (DAO) for decentralized governance Project Management Professional (PMP) GraphQL Intermediate
299,Taite Tipping,DataWorks Implementing a decentralized autonomous organization (DAO) for decentralized governance Cisco Certified Entry Networking Technician (CCENT) SOAP Advance
299,Taite Tipping,DataWorks Implementing a decentralized autonomous organization (DAO) for decentralized governance AWS Certified Solutions Architect - Professional SOAP Advance
356,Oliy Harrhy,DataMatrix Designing a federated authentication system for seamless user access   Swift Advance
356,Oliy Harrhy,InnovateSavvy Designing a decentralized exchange (DEX) for token swaps and liquidity pooling   Swift Advance
147,Blair Kynton,ByteHub Designing a geospatial application for location-based services   Continuous Integration/Continuous Deployment (CI/CD) Intermediate
313,Dalston Rozalski,CyberBlast Designing a fault-tolerant network infrastructure for mission-critical applications   Hibernate Beginner
313,Dalston Rozalski,AppWorks Designing a blockchain-based supply chain management solution for traceability   Hibernate Beginner
435,Binny Smalman,    Ruby on Rails Advance
181,Arne Twiggins,ByteSphere Developing an e-commerce platform with personalized user experiences VMware Certified Professional - Network Virtualization (VCP-NV) Natural Language Processing (NLP) Intermediate
181,Arne Twiggins,ByteSphere Developing an e-commerce platform with personalized user experiences Certified Cloud Security Professional (CCSP) Natural Language Processing (NLP) Intermediate
181,Arne Twiggins,CodeCloud Building a blockchain-based decentralized finance (DeFi) derivatives protocol for risk management VMware Certified Professional - Network Virtualization (VCP-NV) Natural Language Processing (NLP) Intermediate
181,Arne Twiggins,CodeCloud Building a blockchain-based decentralized finance (DeFi) derivatives protocol for risk management Certified Cloud Security Professional (CCSP) Natural Language Processing (NLP) Intermediate
355,Robbie Stooke,  Google Professional Machine Learning Engineer HTML/CSS Beginner
264,Jodi Maryska,ByteBlaze Designing a network intrusion detection system for cybersecurity   Kanban Advance
53,Shoshanna Rigden,InnovateMatrix Designing a decentralized crowdfunding platform for tokenized fundraising AWS Certified Solutions Architect - Associate Computer Vision Intermediate
53,Shoshanna Rigden,InnovateMatrix Designing a decentralized crowdfunding platform for tokenized fundraising CompTIA Advanced Security Practitioner (CASP+) Computer Vision Intermediate
53,Shoshanna Rigden,InnovateMatrix Designing a decentralized crowdfunding platform for tokenized fundraising AWS Certified Solutions Architect - Professional Computer Vision Intermediate
53,Shoshanna Rigden,PixelPioneer Designing a federated authentication system for seamless user access AWS Certified Solutions Architect - Associate Computer Vision Intermediate
53,Shoshanna Rigden,PixelPioneer Designing a federated authentication system for seamless user access CompTIA Advanced Security Practitioner (CASP+) Computer Vision Intermediate
53,Shoshanna Rigden,PixelPioneer Designing a federated authentication system for seamless user access AWS Certified Solutions Architect - Professional Computer Vision Intermediate
53,Shoshanna Rigden,CyberDynamics Building a blockchain-based decentralized finance (DeFi) lending platform for peer-to-peer lending AWS Certified Solutions Architect - Associate Computer Vision Intermediate
53,Shoshanna Rigden,CyberDynamics Building a blockchain-based decentralized finance (DeFi) lending platform for peer-to-peer lending CompTIA Advanced Security Practitioner (CASP+) Computer Vision Intermediate
53,Shoshanna Rigden,CyberDynamics Building a blockchain-based decentralized finance (DeFi) lending platform for peer-to-peer lending AWS Certified Solutions Architect - Professional Computer Vision Intermediate
88,Paco Tyson,  VMware Certified Design Expert (VCDX) Kubernetes Beginner
120,Mady Arstingall,CodeNest Developing a privacy-preserving data sharing platform using homomorphic encryption   Test-Driven Development (TDD) Beginner
120,Mady Arstingall,CodeCraft Building a fault-tolerant distributed messaging system   Test-Driven Development (TDD) Beginner
120,Mady Arstingall,InnovateSavvy Building a decentralized storage network for secure and censorship-resistant file storage   Test-Driven Development (TDD) Beginner
120,Mady Arstingall,TechSavvy Building a blockchain-based decentralized finance (DeFi) lending platform for peer-to-peer lending   Test-Driven Development (TDD) Beginner
296,Eamon Whooley,CyberBlast Designing a decentralized storage network for distributed file storage AWS Certified DevOps Engineer - Professional Behavior-Driven Development (BDD) Advance
80,Brantley Barbera,InnovateMatrix Designing a federated authentication system for seamless user access Microsoft Certified: Azure Administrator Associate Java Intermediate
80,Brantley Barbera,InnovateMatrix Designing a federated authentication system for seamless user access Microsoft Certified: Azure Developer Associate Java Intermediate
80,Brantley Barbera,InnovateMatrix Designing a federated authentication system for seamless user access Cisco Certified Network Associate (CCNA) Java Intermediate
80,Brantley Barbera,InnovateMatrix Designing a federated authentication system for seamless user access Google Professional Machine Learning Engineer Java Intermediate
80,Brantley Barbera,CodePulse Building a decentralized application (DApp) ecosystem for decentralized finance (DeFi) Microsoft Certified: Azure Administrator Associate Java Intermediate
80,Brantley Barbera,CodePulse Building a decentralized application (DApp) ecosystem for decentralized finance (DeFi) Microsoft Certified: Azure Developer Associate Java Intermediate
80,Brantley Barbera,CodePulse Building a decentralized application (DApp) ecosystem for decentralized finance (DeFi) Cisco Certified Network Associate (CCNA) Java Intermediate
80,Brantley Barbera,CodePulse Building a decentralized application (DApp) ecosystem for decentralized finance (DeFi) Google Professional Machine Learning Engineer Java Intermediate
80,Brantley Barbera,CyberBlast Implementing a decentralized autonomous organization (DAO) for decentralized governance Microsoft Certified: Azure Administrator Associate Java Intermediate
80,Brantley Barbera,CyberBlast Implementing a decentralized autonomous organization (DAO) for decentralized governance Microsoft Certified: Azure Developer Associate Java Intermediate
80,Brantley Barbera,CyberBlast Implementing a decentralized autonomous organization (DAO) for decentralized governance Cisco Certified Network Associate (CCNA) Java Intermediate
80,Brantley Barbera,CyberBlast Implementing a decentralized autonomous organization (DAO) for decentralized governance Google Professional Machine Learning Engineer Java Intermediate
80,Brantley Barbera,DataNest Developing a scalable web application using microservices architecture Microsoft Certified: Azure Administrator Associate Java Intermediate
80,Brantley Barbera,DataNest Developing a scalable web application using microservices architecture Microsoft Certified: Azure Developer Associate Java Intermediate
80,Brantley Barbera,DataNest Developing a scalable web application using microservices architecture Cisco Certified Network Associate (CCNA) Java Intermediate
80,Brantley Barbera,DataNest Developing a scalable web application using microservices architecture Google Professional Machine Learning Engineer Java Intermediate
80,Brantley Barbera,AppBlast Building a scalable data warehouse for business intelligence analytics Microsoft Certified: Azure Administrator Associate Java Intermediate
80,Brantley Barbera,AppBlast Building a scalable data warehouse for business intelligence analytics Microsoft Certified: Azure Developer Associate Java Intermediate
80,Brantley Barbera,AppBlast Building a scalable data warehouse for business intelligence analytics Cisco Certified Network Associate (CCNA) Java Intermediate
80,Brantley Barbera,AppBlast Building a scalable data warehouse for business intelligence analytics Google Professional Machine Learning Engineer Java Intermediate
80,Brantley Barbera,PixelNest Designing a decentralized autonomous liquidity protocol for decentralized finance (DeFi) Microsoft Certified: Azure Administrator Associate Java Intermediate
80,Brantley Barbera,PixelNest Designing a decentralized autonomous liquidity protocol for decentralized finance (DeFi) Microsoft Certified: Azure Developer Associate Java Intermediate
80,Brantley Barbera,PixelNest Designing a decentralized autonomous liquidity protocol for decentralized finance (DeFi) Cisco Certified Network Associate (CCNA) Java Intermediate
80,Brantley Barbera,PixelNest Designing a decentralized autonomous liquidity protocol for decentralized finance (DeFi) Google Professional Machine Learning Engineer Java Intermediate
134,Idalia Robarts,    Swift Advance
467,Rosalynd Scothron,  Microsoft Certified: Azure Developer Associate Artificial Intelligence Advance
379,Lanita Salmon,DataGenius Designing and deploying a high-availability architecture for web applications ITIL Foundation Certification Angular Advance
388,Breena Minelli,  Project Management Professional (PMP) Flask Intermediate
53,Shoshanna Rigden,InnovateMatrix Designing a decentralized crowdfunding platform for tokenized fundraising AWS Certified Solutions Architect - Associate Go Advance
53,Shoshanna Rigden,InnovateMatrix Designing a decentralized crowdfunding platform for tokenized fundraising CompTIA Advanced Security Practitioner (CASP+) Go Advance
53,Shoshanna Rigden,InnovateMatrix Designing a decentralized crowdfunding platform for tokenized fundraising AWS Certified Solutions Architect - Professional Go Advance
53,Shoshanna Rigden,PixelPioneer Designing a federated authentication system for seamless user access AWS Certified Solutions Architect - Associate Go Advance
53,Shoshanna Rigden,PixelPioneer Designing a federated authentication system for seamless user access CompTIA Advanced Security Practitioner (CASP+) Go Advance
53,Shoshanna Rigden,PixelPioneer Designing a federated authentication system for seamless user access AWS Certified Solutions Architect - Professional Go Advance
53,Shoshanna Rigden,CyberDynamics Building a blockchain-based decentralized finance (DeFi) lending platform for peer-to-peer lending AWS Certified Solutions Architect - Associate Go Advance
53,Shoshanna Rigden,CyberDynamics Building a blockchain-based decentralized finance (DeFi) lending platform for peer-to-peer lending CompTIA Advanced Security Practitioner (CASP+) Go Advance
53,Shoshanna Rigden,CyberDynamics Building a blockchain-based decentralized finance (DeFi) lending platform for peer-to-peer lending AWS Certified Solutions Architect - Professional Go Advance
460,Loria Sellors,CodePulse Developing a tokenization platform for asset digitization and trading   GraphQL Advance
239,Fredrick Blondel,    Big Data Advance
306,Sheilakathryn Crocket,ByteCloud Building a recommendation engine based on user behavior analysis CompTIA A+ TypeScript Beginner
306,Sheilakathryn Crocket,CyberBlast Implementing real-time data streaming for monitoring system performance CompTIA A+ TypeScript Beginner
452,Beniamino Elie,  AWS Certified Developer - Associate Python Intermediate
62,Ermina Doulden,CodeGenius Building an automated incident response system for cybersecurity Google Professional Machine Learning Engineer C# Intermediate
62,Ermina Doulden,CodeGenius Building an automated incident response system for cybersecurity Microsoft Certified: Azure Developer Associate C# Intermediate
459,Roseanne Lutz,CodeGenius Integrating IoT sensors for monitoring and control of smart devices Cisco Certified DevNet Associate C# Advance
181,Arne Twiggins,ByteSphere Developing an e-commerce platform with personalized user experiences VMware Certified Professional - Network Virtualization (VCP-NV) SOAP Advance
181,Arne Twiggins,ByteSphere Developing an e-commerce platform with personalized user experiences Certified Cloud Security Professional (CCSP) SOAP Advance
181,Arne Twiggins,CodeCloud Building a blockchain-based decentralized finance (DeFi) derivatives protocol for risk management VMware Certified Professional - Network Virtualization (VCP-NV) SOAP Advance
181,Arne Twiggins,CodeCloud Building a blockchain-based decentralized finance (DeFi) derivatives protocol for risk management Certified Cloud Security Professional (CCSP) SOAP Advance
489,Eve Veryard,CodeCraft Implementing single sign-on authentication for seamless user access Cisco Certified Network Professional (CCNP) ASP.NET Beginner
489,Eve Veryard,ByteBlaze Designing a serverless data processing pipeline for real-time analytics Cisco Certified Network Professional (CCNP) ASP.NET Beginner
51,Corissa Franzen,    Python Intermediate
234,Ajay Garvill,CyberMatrix Building a fault-tolerant distributed messaging system CompTIA A+ Embedded Systems Advance
21,Floyd Withnall,  VMware Certified Professional - Data Center Virtualization (VCP-DCV) Internet of Things Intermediate
21,Floyd Withnall,  CompTIA IT Fundamentals (ITF+) Internet of Things Intermediate
120,Mady Arstingall,CodeNest Developing a privacy-preserving data sharing platform using homomorphic encryption   C++ Beginner
120,Mady Arstingall,CodeCraft Building a fault-tolerant distributed messaging system   C++ Beginner
120,Mady Arstingall,InnovateSavvy Building a decentralized storage network for secure and censorship-resistant file storage   C++ Beginner
120,Mady Arstingall,TechSavvy Building a blockchain-based decentralized finance (DeFi) lending platform for peer-to-peer lending   C++ Beginner
185,Quill Quimby,InnovateForge Building a blockchain-based decentralized finance (DeFi) protocol for liquidity provision Certified Information Systems Auditor (CISA) Jenkins Intermediate
234,Ajay Garvill,CyberMatrix Building a fault-tolerant distributed messaging system CompTIA A+ PHP Intermediate
209,Parker Clute,InnovateWave Developing a supply chain management platform with blockchain technology   React.js Beginner
179,Swen Yarrington,CodeNest Building a collaborative project management platform for teams Google Professional Data Engineer Rust Intermediate
29,Lilllie Allot,ByteBlaze Building a machine learning model for predictive analytics in cybersecurity   Continuous Integration/Continuous Deployment (CI/CD) Beginner
486,Waverly Hylden,PixelNest Developing a scalable web application using microservices architecture VMware Certified Professional - Network Virtualization (VCP-NV) RESTful APIs Advance
486,Waverly Hylden,CodeNest Developing a blockchain-based property ownership registry for real estate transactions VMware Certified Professional - Network Virtualization (VCP-NV) RESTful APIs Advance
486,Waverly Hylden,PixelWave Implementing load balancing and auto-scaling for cloud applications VMware Certified Professional - Network Virtualization (VCP-NV) RESTful APIs Advance
158,Kania Haggus,CodeCraft Building a blockchain-based decentralized exchange (DEX) for tokenized asset trading Microsoft Certified: Azure Fundamentals Behavior-Driven Development (BDD) Beginner
158,Kania Haggus,CodeCraft Building a blockchain-based decentralized exchange (DEX) for tokenized asset trading Google Professional Cloud Network Engineer Behavior-Driven Development (BDD) Beginner
158,Kania Haggus,CodeCraft Building a blockchain-based decentralized exchange (DEX) for tokenized asset trading AWS Certified DevOps Engineer - Professional Behavior-Driven Development (BDD) Beginner
158,Kania Haggus,CodeCraft Building a blockchain-based decentralized exchange (DEX) for tokenized asset trading Certified Information Security Manager (CISM) Behavior-Driven Development (BDD) Beginner
158,Kania Haggus,CodeWave Building a machine learning model for predictive analytics in cybersecurity Microsoft Certified: Azure Fundamentals Behavior-Driven Development (BDD) Beginner
158,Kania Haggus,CodeWave Building a machine learning model for predictive analytics in cybersecurity Google Professional Cloud Network Engineer Behavior-Driven Development (BDD) Beginner
158,Kania Haggus,CodeWave Building a machine learning model for predictive analytics in cybersecurity AWS Certified DevOps Engineer - Professional Behavior-Driven Development (BDD) Beginner
158,Kania Haggus,CodeWave Building a machine learning model for predictive analytics in cybersecurity Certified Information Security Manager (CISM) Behavior-Driven Development (BDD) Beginner
158,Kania Haggus,PixelCloud Designing a decentralized exchange (DEX) aggregator for optimized token trading Microsoft Certified: Azure Fundamentals Behavior-Driven Development (BDD) Beginner
158,Kania Haggus,PixelCloud Designing a decentralized exchange (DEX) aggregator for optimized token trading Google Professional Cloud Network Engineer Behavior-Driven Development (BDD) Beginner
158,Kania Haggus,PixelCloud Designing a decentralized exchange (DEX) aggregator for optimized token trading AWS Certified DevOps Engineer - Professional Behavior-Driven Development (BDD) Beginner
158,Kania Haggus,PixelCloud Designing a decentralized exchange (DEX) aggregator for optimized token trading Certified Information Security Manager (CISM) Behavior-Driven Development (BDD) Beginner
149,Christiane Sharer,TechNest Developing a chatbot using natural language processing for customer support Microsoft Certified: Azure Administrator Associate Natural Language Processing (NLP) Advance
149,Christiane Sharer,AppNexus Developing a decentralized autonomous organization (DAO) governance model Microsoft Certified: Azure Administrator Associate Natural Language Processing (NLP) Advance
149,Christiane Sharer,CyberBlast Designing a decentralized storage network for distributed file storage Microsoft Certified: Azure Administrator Associate Natural Language Processing (NLP) Advance
362,Nigel Lewing,InnovateMatrix Designing a decentralized exchange (DEX) aggregator for optimized token trading Certified Information Systems Auditor (CISA) JavaScript Intermediate
500,Celina Clendennen,DataMatrix Building a decentralized reputation system for online communities   GraphQL Beginner
156,Rey Polkinghorne,PixelCloud Implementing feature toggles for controlled release of software features   Swift Advance
156,Rey Polkinghorne,AppWorks Implementing a decentralized finance (DeFi) derivatives platform for risk management   Swift Advance
156,Rey Polkinghorne,CyberNauts Building an automated incident response system for cybersecurity   Swift Advance
156,Rey Polkinghorne,CodePulse Implementing a data governance framework for data quality management   Swift Advance
417,Braden Gaucher,CodeNest Developing a decentralized identity verification system for KYC compliance   TypeScript Advance
392,Marylinda Cazereau,AppWorks Designing a distributed ledger system for transparent record-keeping   Go Advance
392,Marylinda Cazereau,InnovateSavvy Building a decentralized finance (DeFi) platform for peer-to-peer lending   Go Advance
138,Vince Lideard,AppBlast Developing a decentralized autonomous liquidity protocol for decentralized finance (DeFi)   Artificial Intelligence Intermediate
138,Vince Lideard,TechNest Optimizing database performance and scalability for high-volume data processing   Artificial Intelligence Intermediate
441,Diego Iskowicz,TechNest Designing a blockchain-based supply chain management solution for traceability Google Professional Collaboration Engineer TypeScript Intermediate
441,Diego Iskowicz,PixelGenius Designing a decentralized exchange (DEX) for token swaps and liquidity pooling Google Professional Collaboration Engineer TypeScript Intermediate
126,Glendon Manuely,PixelWave Developing a blockchain-based decentralized finance (DeFi) protocol for liquidity provision Cisco Certified DevNet Associate Internet of Things Advance
436,Darleen Scorrer,ByteCloud Building a data lake for centralized storage and analysis of big data Google Professional Cloud Security Engineer JavaScript Beginner
142,Megen Cortese,ByteBlaze Building a data lake for centralized storage and analysis of big data   Express.js Intermediate
259,Nichols Petley,CodeBurst Designing a decentralized autonomous organization (DAO) for decentralized governance   Robotics Beginner
259,Nichols Petley,PixelGenius Designing a network intrusion detection system for cybersecurity   Robotics Beginner
460,Loria Sellors,CodePulse Developing a tokenization platform for asset digitization and trading   C# Intermediate
499,Stevana Surmeyers,  Google Professional Cloud Security Engineer Git Advance
203,Oneida Bigby,TechSavvy Building a continuous monitoring solution for infrastructure security Google Professional Cloud Network Engineer ASP.NET Intermediate
203,Oneida Bigby,TechSavvy Building a continuous monitoring solution for infrastructure security Microsoft Certified: Azure Developer Associate ASP.NET Intermediate
203,Oneida Bigby,TechSavvy Building a continuous monitoring solution for infrastructure security CompTIA Cybersecurity Analyst (CySA+) ASP.NET Intermediate
348,Dulcia Cumbridge,DataGenius Implementing a hybrid identity management solution for user access control Microsoft Certified: Azure Security Engineer Associate PHP Beginner
242,Otha Sherratt,DataSphere Building a blockchain-based decentralized exchange (DEX) for tokenized asset trading AWS Certified DevOps Engineer - Professional Rust Beginner
242,Otha Sherratt,CyberForge Developing a blockchain-based decentralized finance (DeFi) lending platform for peer-to-peer lending AWS Certified DevOps Engineer - Professional Rust Beginner
454,Jonas Greed,ByteCloud Designing a data classification system for information governance Certified Cloud Security Professional (CCSP) Microservices Architecture Intermediate
428,Nappy Shiels,  Google Professional Cloud Architect RESTful APIs Beginner
338,Lorettalorna Falk,AppMatrix Designing a distributed file system for efficient data storage and retrieval   Kotlin Advance
338,Lorettalorna Falk,CodeWave Designing a data classification system for information governance   Kotlin Advance
248,Herve Rounsefull,AppSphere Developing a smart contract auditing tool for blockchain security   Kanban Intermediate
248,Herve Rounsefull,CodeWave Developing a blockchain-based decentralized exchange (DEX) for tokenized asset trading   Kanban Intermediate
305,Lorette Bloy,  Project Management Professional (PMP) WebSockets Beginner
305,Lorette Bloy,  Google Professional Data Engineer WebSockets Beginner
434,Joby Quinnet,CyberNauts Implementing a distributed ledger technology for supply chain transparency   Scrum Advance
434,Joby Quinnet,AppNexus Developing a decentralized governance platform for community-driven decision-making   Scrum Advance
13,Elsie Minnock,AppMatrix Implementing single sign-on authentication for seamless user access Microsoft Certified: Azure AI Engineer Associate Angular Advance
13,Elsie Minnock,AppMatrix Implementing single sign-on authentication for seamless user access CompTIA Network+ Angular Advance
13,Elsie Minnock,AppMatrix Implementing single sign-on authentication for seamless user access CompTIA Cybersecurity Analyst (CySA+) Angular Advance
13,Elsie Minnock,ByteSphere Building a machine learning model for predictive analytics in cybersecurity Microsoft Certified: Azure AI Engineer Associate Angular Advance
13,Elsie Minnock,ByteSphere Building a machine learning model for predictive analytics in cybersecurity CompTIA Network+ Angular Advance
13,Elsie Minnock,ByteSphere Building a machine learning model for predictive analytics in cybersecurity CompTIA Cybersecurity Analyst (CySA+) Angular Advance
384,Vin Wahner,DataSphere Designing a federated authentication system for seamless user access Google Professional Collaboration Engineer Django Intermediate
384,Vin Wahner,DataSphere Designing a federated authentication system for seamless user access AWS Certified Security - Specialty Django Intermediate
47,Nora Hellsdon,AppWorks Implementing a hybrid identity management solution for user access control   JavaScript Advance
137,Marney Tilio,CodePulse Implementing containerization with Docker for application deployment AWS Certified Solutions Architect - Associate Agile Methodologies Advance
137,Marney Tilio,CodePulse Implementing containerization with Docker for application deployment AWS Certified Security - Specialty Agile Methodologies Advance
137,Marney Tilio,CodePulse Implementing containerization with Docker for application deployment CompTIA Security+ Agile Methodologies Advance
468,Keith Earey,DataGenius Building a decentralized reputation system for online communities   WebSockets Beginner
41,Richmond Dorn,ByteCloud Developing a peer-to-peer lending platform with blockchain technology Certified Cloud Security Professional (CCSP) Data Science Advance
258,Simmonds Sindell,    Java Intermediate
110,Florencia Rowcastle,  ITIL Foundation Certification Flask Beginner
173,Celestina Rosenfeld,CodeSavvy Designing a geospatial application for location-based services Certified ScrumMaster (CSM) Docker Advance
197,Nikos Pumfrey,CodeBurst Building a distributed consensus algorithm for decentralized applications Certified Information Systems Security Professional (CISSP) Natural Language Processing (NLP) Advance
197,Nikos Pumfrey,CodeBurst Building a distributed consensus algorithm for decentralized applications Microsoft Certified: Azure Security Engineer Associate Natural Language Processing (NLP) Advance
197,Nikos Pumfrey,CodeBurst Building a distributed consensus algorithm for decentralized applications VMware Certified Design Expert (VCDX) Natural Language Processing (NLP) Advance
325,Selinda Tant,CodeNexus Designing a federated authentication system for seamless user access AWS Certified SysOps Administrator - Associate ASP.NET Intermediate
325,Selinda Tant,CodeNexus Designing a federated authentication system for seamless user access AWS Certified Solutions Architect - Associate ASP.NET Intermediate
325,Selinda Tant,DataSphere Developing a blockchain-based peer-to-peer energy trading platform for renewable energy markets AWS Certified SysOps Administrator - Associate ASP.NET Intermediate
325,Selinda Tant,DataSphere Developing a blockchain-based peer-to-peer energy trading platform for renewable energy markets AWS Certified Solutions Architect - Associate ASP.NET Intermediate
45,Lia Midner,AppSphere Designing a decentralized autonomous organization (DAO) for decentralized governance   Machine Learning Advance
172,Rodrique Skaid,AppMatrix Building a decentralized reputation system for online communities Google Associate Cloud Engineer Scrum Advance
172,Rodrique Skaid,AppMatrix Building a decentralized reputation system for online communities Google Professional Data Engineer Scrum Advance
172,Rodrique Skaid,AppMatrix Building a decentralized reputation system for online communities Cisco Certified DevNet Associate Scrum Advance
172,Rodrique Skaid,ByteCloud Developing a cybersecurity solution for threat detection and response Google Associate Cloud Engineer Scrum Advance
172,Rodrique Skaid,ByteCloud Developing a cybersecurity solution for threat detection and response Google Professional Data Engineer Scrum Advance
172,Rodrique Skaid,ByteCloud Developing a cybersecurity solution for threat detection and response Cisco Certified DevNet Associate Scrum Advance
332,Rodger Stather,CodeCrafters Implementing a decentralized autonomous organization (DAO) for decentralized governance AWS Certified DevOps Engineer - Professional React.js Beginner
332,Rodger Stather,AppSphere Developing a compliance management platform for regulatory requirements AWS Certified DevOps Engineer - Professional React.js Beginner
229,Marsh O'Cullen,  Project Management Professional (PMP) Big Data Beginner
211,Tedra Woolmington,AppSphere Developing a decentralized prediction market platform for crowd-sourced forecasting   C# Advance
496,Lovell MacAllan,AppSphere Designing a self-sovereign identity solution using blockchain technology Certified Ethical Hacker (CEH) Express.js Advance
496,Lovell MacAllan,AppSphere Designing a self-sovereign identity solution using blockchain technology AWS Certified Developer - Associate Express.js Advance
496,Lovell MacAllan,InnovatePulse Implementing a decentralized finance (DeFi) derivatives platform for risk management Certified Ethical Hacker (CEH) Express.js Advance
496,Lovell MacAllan,InnovatePulse Implementing a decentralized finance (DeFi) derivatives platform for risk management AWS Certified Developer - Associate Express.js Advance
496,Lovell MacAllan,AppWorks Building a blockchain-based voting system for transparent elections Certified Ethical Hacker (CEH) Express.js Advance
496,Lovell MacAllan,AppWorks Building a blockchain-based voting system for transparent elections AWS Certified Developer - Associate Express.js Advance
141,Sonya Triplet,CyberMatrix Developing a hybrid cloud infrastructure for flexible resource management Google Professional Cloud Architect Hibernate Intermediate
141,Sonya Triplet,InnovateMatrix Building a distributed consensus algorithm for decentralized applications Google Professional Cloud Architect Hibernate Intermediate
105,Rickey Curm,CodeSavvy Implementing a blockchain-based supply chain traceability solution AWS Certified DevOps Engineer - Professional Spring Framework Beginner
101,Belvia Blackborough,DataGenius Implementing real-time data streaming for monitoring system performance VMware Certified Associate - Digital Business Transformation (VCA-DBT) Artificial Intelligence Intermediate
101,Belvia Blackborough,DataGenius Implementing real-time data streaming for monitoring system performance Google Professional Machine Learning Engineer Artificial Intelligence Intermediate
101,Belvia Blackborough,DataGenius Implementing real-time data streaming for monitoring system performance Google Professional Data Engineer Artificial Intelligence Intermediate
101,Belvia Blackborough,DataGenius Implementing real-time data streaming for monitoring system performance Google Professional Cloud Architect Artificial Intelligence Intermediate
101,Belvia Blackborough,DataGenius Implementing real-time data streaming for monitoring system performance AWS Certified Solutions Architect - Professional Artificial Intelligence Intermediate
66,Barclay Lere,  VMware Certified Associate - Digital Business Transformation (VCA-DBT) PHP Beginner
66,Barclay Lere,  Google Associate Cloud Engineer PHP Beginner
432,Frederick Jimmison,CyberForge Implementing a decentralized exchange (DEX) for token swaps and liquidity pooling   Node.js Advance
106,Fabe Dimbleby,InnovateForge Building a mobile wallet application for digital currency transactions   Kanban Beginner
89,Ward Gherardelli,CodeNexus Designing a distributed file system for efficient data storage and retrieval Cisco Certified DevNet Associate Jenkins Intermediate
40,Quintana Kelberer,TechSavvy Implementing a decentralized finance (DeFi) derivatives platform for risk management   TypeScript Advance
40,Quintana Kelberer,TechCraft Implementing a decentralized autonomous organization (DAO) for decentralized governance   TypeScript Advance
254,Hinze Teresi,CodeCraft Designing a decentralized finance (DeFi) derivatives platform for risk management   Spring Framework Advance
254,Hinze Teresi,DigitalDynamics Implementing a decentralized identity management solution using decentralized identifiers (DIDs)   Spring Framework Advance
92,Nikolaus Mariel,CodeNexus Designing a decentralized finance (DeFi) derivatives platform for risk management   Kotlin Beginner
80,Brantley Barbera,InnovateMatrix Designing a federated authentication system for seamless user access Microsoft Certified: Azure Administrator Associate WebSockets Intermediate
80,Brantley Barbera,InnovateMatrix Designing a federated authentication system for seamless user access Microsoft Certified: Azure Developer Associate WebSockets Intermediate
80,Brantley Barbera,InnovateMatrix Designing a federated authentication system for seamless user access Cisco Certified Network Associate (CCNA) WebSockets Intermediate
80,Brantley Barbera,InnovateMatrix Designing a federated authentication system for seamless user access Google Professional Machine Learning Engineer WebSockets Intermediate
80,Brantley Barbera,CodePulse Building a decentralized application (DApp) ecosystem for decentralized finance (DeFi) Microsoft Certified: Azure Administrator Associate WebSockets Intermediate
80,Brantley Barbera,CodePulse Building a decentralized application (DApp) ecosystem for decentralized finance (DeFi) Microsoft Certified: Azure Developer Associate WebSockets Intermediate
80,Brantley Barbera,CodePulse Building a decentralized application (DApp) ecosystem for decentralized finance (DeFi) Cisco Certified Network Associate (CCNA) WebSockets Intermediate
80,Brantley Barbera,CodePulse Building a decentralized application (DApp) ecosystem for decentralized finance (DeFi) Google Professional Machine Learning Engineer WebSockets Intermediate
